,Date,Type,B_Zero,B_Low,B_Medium,B_High
0,2023-05-02,Commercial,0.0,2.0,2.0,11.0
1,2023-05-02,Duplex,2.0,43.0,51.0,55.0
2,2023-05-02,Empty Lot,7.0,65.0,11.0,60.0
3,2023-05-02,Mixed-Use,0.0,1.0,1.0,6.0
4,2023-05-02,Multi-Unit,1.0,9.0,21.0,31.0
5,2023-05-02,Single-Family,4.0,84.0,60.0,71.0
