,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
0,2022-12-26,Commercial,115.0,20.0,424.0,118.0
1,2022-12-26,Duplex,200.0,24.0,631.0,1172.0
2,2022-12-26,Empty Lot,395.0,78.0,6585.0,298.0
3,2022-12-26,Mixed-Use,17.0,2.0,50.0,49.0
4,2022-12-26,Multi-Unit,61.0,6.0,194.0,406.0
5,2022-12-26,Other,0.0,1.0,3.0,0.0
6,2022-12-26,Single-Family,641.0,82.0,1777.0,2532.0
7,2022-12-26,Residential,902.0,112.0,2602.0,4110.0
8,2022-12-26,Mixed-Use/Other,17.0,3.0,53.0,49.0
