,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
0,2021-11-24,Commercial,166.0,25.0,682.0,131.0
1,2021-11-24,Duplex,271.0,26.0,1189.0,748.0
2,2021-11-24,Empty Lot,434.0,86.0,5877.0,168.0
3,2021-11-24,Mixed-Use,18.0,5.0,98.0,33.0
4,2021-11-24,Multi-Unit,87.0,10.0,338.0,309.0
5,2021-11-24,Other,0.0,1.0,3.0,0.0
6,2021-11-24,Single-Family,874.0,116.0,3318.0,1396.0
7,2021-11-24,Residential,1232.0,152.0,4845.0,2453.0
8,2021-11-24,Mixed-Use/Other,18.0,6.0,101.0,33.0
