,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
0,2021-04-01,Commercial,172.0,28.0,427.0,133.0
1,2021-04-01,Duplex,350.0,31.0,908.0,756.0
2,2021-04-01,Empty Lot,415.0,81.0,3702.0,209.0
3,2021-04-01,Mixed-Use,22.0,5.0,73.0,34.0
4,2021-04-01,Multi-Unit,97.0,16.0,240.0,278.0
5,2021-04-01,Other,0.0,1.0,3.0,0.0
6,2021-04-01,Single-Family,1132.0,122.0,2488.0,1365.0
7,2021-04-01,Residential,1579.0,169.0,3636.0,2399.0
8,2021-04-01,Mixed-Use/Other,22.0,6.0,76.0,34.0
