,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
0,2022-03-10,Commercial,136.0,19.0,596.0,125.0
1,2022-03-10,Duplex,155.0,19.0,1036.0,1006.0
2,2022-03-10,Empty Lot,424.0,79.0,5748.0,159.0
3,2022-03-10,Mixed-Use,13.0,2.0,86.0,37.0
4,2022-03-10,Multi-Unit,55.0,7.0,294.0,365.0
5,2022-03-10,Other,0.0,1.0,3.0,0.0
6,2022-03-10,Single-Family,573.0,75.0,2653.0,2114.0
7,2022-03-10,Residential,783.0,101.0,3983.0,3485.0
8,2022-03-10,Mixed-Use/Other,13.0,3.0,89.0,37.0
