,Date,Type,B_Zero,B_Low,B_Medium,B_High
0,2021-11-24,Commercial,4.0,5.0,3.0,6.0
1,2021-11-24,Duplex,33.0,55.0,36.0,64.0
2,2021-11-24,Empty Lot,15.0,43.0,10.0,59.0
3,2021-11-24,Mixed-Use,0.0,4.0,0.0,5.0
4,2021-11-24,Multi-Unit,9.0,16.0,14.0,35.0
5,2021-11-24,Single-Family,69.0,81.0,59.0,67.0
