,Date,Type,B_Zero,B_Low,B_Medium,B_High
0,2022-04-23,Commercial,2.0,6.0,3.0,6.0
1,2022-04-23,Duplex,31.0,56.0,37.0,64.0
2,2022-04-23,Empty Lot,14.0,44.0,9.0,56.0
3,2022-04-23,Mixed-Use,0.0,3.0,0.0,6.0
4,2022-04-23,Multi-Unit,5.0,13.0,18.0,31.0
5,2022-04-23,Single-Family,55.0,72.0,59.0,66.0
