,Date,Type,B_Zero,B_Low,B_Medium,B_High
0,2022-07-17,Commercial,2.0,5.0,5.0,6.0
1,2022-07-17,Duplex,34.0,54.0,40.0,59.0
2,2022-07-17,Empty Lot,16.0,50.0,3.0,57.0
3,2022-07-17,Mixed-Use,0.0,2.0,1.0,5.0
4,2022-07-17,Multi-Unit,7.0,12.0,17.0,31.0
5,2022-07-17,Single-Family,62.0,81.0,54.0,64.0
