,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
0,2021-09-22,Commercial,3.0,0.0,15.0,7.0
1,2021-09-22,Duplex,12.0,1.0,94.0,45.0
2,2021-09-22,Empty Lot,3.0,2.0,39.0,51.0
3,2021-09-22,Mixed-Use,4.0,0.0,5.0,6.0
4,2021-09-22,Multi-Unit,5.0,1.0,34.0,19.0
5,2021-09-22,Single-Family,30.0,7.0,182.0,48.0
