,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
0,2021-12-20,Commercial,3.0,1.0,15.0,7.0
1,2021-12-20,Duplex,10.0,1.0,99.0,45.0
2,2021-12-20,Empty Lot,3.0,2.0,40.0,51.0
3,2021-12-20,Mixed-Use,2.0,0.0,9.0,6.0
4,2021-12-20,Multi-Unit,5.0,1.0,33.0,19.0
5,2021-12-20,Single-Family,32.0,8.0,189.0,48.0
