,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
0,2022-02-21,Commercial,2.0,1.0,16.0,6.0
1,2022-02-21,Duplex,4.0,1.0,102.0,42.0
2,2022-02-21,Empty Lot,4.0,0.0,38.0,51.0
3,2022-02-21,Mixed-Use,1.0,0.0,10.0,5.0
4,2022-02-21,Multi-Unit,4.0,0.0,31.0,17.0
5,2022-02-21,Single-Family,14.0,8.0,176.0,48.0
