,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
0,2021-09-22,Commercial,2.0,1.0,12.0,2.0
1,2021-09-22,Duplex,12.0,1.0,120.0,55.0
2,2021-09-22,Empty Lot,6.0,1.0,62.0,61.0
3,2021-09-22,Mixed-Use,0.0,0.0,7.0,1.0
4,2021-09-22,Multi-Unit,0.0,0.0,36.0,33.0
5,2021-09-22,Single-Family,29.0,3.0,171.0,69.0
