,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
0,2022-01-23,Commercial,2.0,0.0,11.0,2.0
1,2022-01-23,Duplex,6.0,0.0,120.0,52.0
2,2022-01-23,Empty Lot,3.0,1.0,67.0,55.0
3,2022-01-23,Mixed-Use,0.0,0.0,8.0,2.0
4,2022-01-23,Multi-Unit,1.0,0.0,38.0,31.0
5,2022-01-23,Single-Family,10.0,1.0,172.0,67.0
