,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
0,2022-04-23,Commercial,138.0,18.0,594.0,189.0
1,2022-04-23,Duplex,143.0,18.0,854.0,1874.0
2,2022-04-23,Empty Lot,425.0,70.0,5751.0,8229.0
3,2022-04-23,Mixed-Use,14.0,2.0,77.0,64.0
4,2022-04-23,Multi-Unit,54.0,6.0,259.0,558.0
5,2022-04-23,Other,0.0,1.0,3.0,0.0
6,2022-04-23,Single-Family,547.0,70.0,2334.0,3477.0
