,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
0,2021-04-13,Commercial,173.0,28.0,572.0,201.0
1,2021-04-13,Duplex,347.0,29.0,1115.0,1451.0
2,2021-04-13,Empty Lot,411.0,80.0,5932.0,8477.0
3,2021-04-13,Mixed-Use,21.0,5.0,97.0,56.0
4,2021-04-13,Multi-Unit,99.0,16.0,301.0,437.0
5,2021-04-13,Other,0.0,1.0,3.0,0.0
6,2021-04-13,Single-Family,1120.0,120.0,3106.0,2476.0
7,2021-04-13,Residential,1566.0,165.0,4522.0,4364.0
8,2021-04-13,Mixed-Use/Other,21.0,6.0,100.0,56.0
