,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
0,2022-02-21,Commercial,2.0,,12.0,2.0
1,2022-02-21,Duplex,9.0,,120.0,54.0
2,2022-02-21,Empty Lot,4.0,1.0,61.0,55.0
3,2022-02-21,Mixed-Use,2.0,,5.0,2.0
4,2022-02-21,Multi-Unit,1.0,,33.0,34.0
5,2022-02-21,Single-Family,14.0,1.0,151.0,69.0
