,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
0,2021-08-18,Commercial,2.0,1.0,13.0,2.0
1,2021-08-18,Duplex,10.0,1.0,119.0,55.0
2,2021-08-18,Empty Lot,6.0,1.0,62.0,61.0
3,2021-08-18,Mixed-Use,,,7.0,1.0
4,2021-08-18,Multi-Unit,,,35.0,33.0
5,2021-08-18,Single-Family,28.0,2.0,170.0,69.0
