,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
0,2021-04-01,Commercial,1.0,1.0,5.0,2.0
1,2021-04-01,Duplex,22.0,,72.0,55.0
2,2021-04-01,Empty Lot,8.0,,40.0,28.0
3,2021-04-01,Mixed-Use,,,5.0,2.0
4,2021-04-01,Multi-Unit,5.0,,23.0,30.0
5,2021-04-01,Single-Family,47.0,5.0,107.0,69.0
