,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
0,2023-05-02,Commercial,2.0,1.0,9.0,3.0
1,2023-05-02,Duplex,9.0,,48.0,94.0
2,2023-05-02,Empty Lot,6.0,2.0,78.0,57.0
3,2023-05-02,Mixed-Use,1.0,,3.0,4.0
4,2023-05-02,Multi-Unit,,1.0,18.0,43.0
5,2023-05-02,Single-Family,19.0,1.0,77.0,122.0
