,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
0,2021-07-17,Commercial,4.0,2.0,19.0,6.0
1,2021-07-17,Duplex,13.0,1.0,176.0,81.0
2,2021-07-17,Empty Lot,8.0,2.0,81.0,85.0
3,2021-07-17,Mixed-Use,0.0,0.0,9.0,2.0
4,2021-07-17,Multi-Unit,4.0,0.0,57.0,48.0
5,2021-07-17,Single-Family,36.0,5.0,260.0,98.0
6,2021-07-17,Residential,53.0,6.0,493.0,227.0
7,2021-07-17,Mixed-Use/Other,0.0,0.0,9.0,2.0
