,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
0,2023-04-22,Commercial,4.0,1.0,14.0,6.0
1,2023-04-22,Duplex,23.0,2.0,55.0,137.0
2,2023-04-22,Empty Lot,8.0,2.0,103.0,79.0
3,2023-04-22,Mixed-Use,1.0,0.0,5.0,5.0
4,2023-04-22,Multi-Unit,2.0,3.0,25.0,64.0
5,2023-04-22,Single-Family,38.0,3.0,83.0,183.0
6,2023-04-22,Residential,63.0,8.0,163.0,384.0
7,2023-04-22,Mixed-Use/Other,1.0,0.0,5.0,5.0
