,Date,Type,B_Zero,B_Low,B_Medium,B_High
0,2022-06-23,Commercial,2.0,5.0,4.0,6.0
1,2022-06-23,Duplex,31.0,58.0,40.0,58.0
2,2022-06-23,Empty Lot,18.0,49.0,4.0,57.0
3,2022-06-23,Mixed-Use,0.0,2.0,0.0,6.0
4,2022-06-23,Multi-Unit,7.0,14.0,17.0,30.0
5,2022-06-23,Single-Family,62.0,75.0,55.0,66.0
