,Date,Type,B_Zero,B_Low,B_Medium,B_High
0,2021-09-22,Commercial,4.0,4.0,3.0,6.0
1,2021-09-22,Duplex,32.0,56.0,35.0,65.0
2,2021-09-22,Empty Lot,11.0,48.0,8.0,63.0
3,2021-09-22,Mixed-Use,1.0,3.0,0.0,4.0
4,2021-09-22,Multi-Unit,9.0,14.0,12.0,34.0
5,2021-09-22,Single-Family,64.0,80.0,62.0,66.0
