,Date,Type,B_Zero,B_Low,B_Medium,B_High
106,2022-03-10,Empty Lot,0,0,0,8077.0
107,2022-03-10,Mixed-Use,0,0,0,17.0
108,2022-03-10,Multi-Unit,0,0,0,156.0
109,2022-03-10,Single-Family,0,0,0,1046.0
110,2022-03-10,Residential,0,0,0,1881.0
111,2022-03-10,Mixed-Use/Other,0,0,0,17.0
112,2022-04-23,Commercial,0,0,0,64.0
113,2022-04-23,Duplex,0,0,0,679.0
114,2022-04-23,Empty Lot,0,0,0,8073.0
115,2022-04-23,Mixed-Use,0,0,0,17.0
116,2022-04-23,Multi-Unit,0,0,0,157.0
117,2022-04-23,Single-Family,0,0,0,1052.0
118,2022-04-23,Residential,0,0,0,1888.0
119,2022-04-23,Mixed-Use/Other,0,0,0,17.0
120,2022-06-05,Commercial,0,0,0,58.0
121,2022-06-05,Duplex,0,0,0,674.0
122,2022-06-05,Empty Lot,0,0,0,8103.0
123,2022-06-05,Mixed-Use,0,0,0,16.0
124,2022-06-05,Multi-Unit,0,0,0,155.0
125,2022-06-05,Single-Family,0,0,0,1042.0
126,2022-06-05,Residential,0,0,0,1871.0
127,2022-06-05,Mixed-Use/Other,0,0,0,16.0
128,2022-06-23,Commercial,0,0,0,58.0
129,2022-06-23,Duplex,0,0,0,674.0
130,2022-06-23,Empty Lot,0,0,0,8103.0
131,2022-06-23,Mixed-Use,0,0,0,16.0
132,2022-06-23,Multi-Unit,0,0,0,155.0
133,2022-06-23,Single-Family,0,0,0,1042.0
134,2022-06-23,Residential,0,0,0,1871.0
135,2022-06-23,Mixed-Use/Other,0,0,0,16.0
136,2022-07-17,Commercial,0,0,0,58.0
137,2022-07-17,Duplex,0,0,0,674.0
138,2022-07-17,Empty Lot,0,0,0,8103.0
139,2022-07-17,Mixed-Use,0,0,0,16.0
140,2022-07-17,Multi-Unit,0,0,0,155.0
141,2022-07-17,Single-Family,0,0,0,1042.0
142,2022-07-17,Residential,0,0,0,1871.0
143,2022-07-17,Mixed-Use/Other,0,0,0,16.0
144,2022-08-11,Commercial,0,0,0,44.0
145,2022-08-11,Duplex,0,0,0,492.0
146,2022-08-11,Empty Lot,0,0,0,8574.0
147,2022-08-11,Mixed-Use,0,0,0,9.0
148,2022-08-11,Multi-Unit,0,0,0,114.0
149,2022-08-11,Single-Family,0,0,0,815.0
150,2022-08-11,Residential,0,0,0,1421.0
151,2022-08-11,Mixed-Use/Other,0,0,0,9.0
152,2022-09-13,Commercial,0,0,0,43.0
153,2022-09-13,Duplex,0,0,0,492.0
154,2022-09-13,Empty Lot,0,0,0,8582.0
