,Date,Type,B_Zero,B_Low,B_Medium,B_High
440,2022-02-21,Residential,116.0,218.0,162.0,219.0
441,2022-02-21,Mixed-Use/Other,0.0,5.0,2.0,6.0
442,2022-02-21,Residential,116.0,218.0,162.0,219.0
443,2022-02-21,Mixed-Use/Other,0.0,5.0,2.0,6.0
444,2022-02-21,Residential,116.0,218.0,162.0,219.0
445,2022-02-21,Mixed-Use/Other,0.0,5.0,2.0,6.0
446,2022-02-21,Residential,116.0,218.0,162.0,219.0
447,2022-02-21,Mixed-Use/Other,0.0,5.0,2.0,6.0
448,2022-02-21,Residential,116.0,218.0,162.0,219.0
449,2022-02-21,Mixed-Use/Other,0.0,5.0,2.0,6.0
450,2022-03-10,Commercial,4.0,10.0,4.0,9.0
451,2022-03-10,Duplex,48.0,83.0,56.0,88.0
452,2022-03-10,Empty Lot,17.0,59.0,12.0,3.0
453,2022-03-10,Mixed-Use,0.0,5.0,2.0,6.0
454,2022-03-10,Multi-Unit,12.0,21.0,28.0,41.0
455,2022-03-10,Single-Family,67.0,121.0,93.0,88.0
456,2022-03-10,Residential,127.0,225.0,177.0,217.0
457,2022-03-10,Mixed-Use/Other,0.0,5.0,2.0,6.0
458,2022-03-10,Residential,127.0,225.0,177.0,217.0
459,2022-03-10,Mixed-Use/Other,0.0,5.0,2.0,6.0
460,2022-03-10,Residential,127.0,225.0,177.0,217.0
461,2022-03-10,Mixed-Use/Other,0.0,5.0,2.0,6.0
462,2022-03-10,Residential,127.0,225.0,177.0,217.0
463,2022-03-10,Mixed-Use/Other,0.0,5.0,2.0,6.0
464,2022-03-10,Residential,127.0,225.0,177.0,217.0
465,2022-03-10,Mixed-Use/Other,0.0,5.0,2.0,6.0
466,2022-03-10,Residential,127.0,225.0,177.0,217.0
467,2022-03-10,Mixed-Use/Other,0.0,5.0,2.0,6.0
468,2022-04-23,Commercial,4.0,11.0,3.0,10.0
469,2022-04-23,Duplex,44.0,83.0,64.0,83.0
470,2022-04-23,Empty Lot,20.0,57.0,11.0,3.0
471,2022-04-23,Mixed-Use,0.0,5.0,2.0,6.0
472,2022-04-23,Multi-Unit,10.0,23.0,29.0,40.0
473,2022-04-23,Single-Family,69.0,121.0,98.0,89.0
474,2022-04-23,Residential,123.0,227.0,191.0,212.0
475,2022-04-23,Mixed-Use/Other,0.0,5.0,2.0,6.0
476,2022-04-23,Residential,123.0,227.0,191.0,212.0
477,2022-04-23,Mixed-Use/Other,0.0,5.0,2.0,6.0
478,2022-04-23,Residential,123.0,227.0,191.0,212.0
479,2022-04-23,Mixed-Use/Other,0.0,5.0,2.0,6.0
480,2022-04-23,Residential,123.0,227.0,191.0,212.0
481,2022-04-23,Mixed-Use/Other,0.0,5.0,2.0,6.0
482,2022-04-23,Residential,123.0,227.0,191.0,212.0
483,2022-04-23,Mixed-Use/Other,0.0,5.0,2.0,6.0
484,2022-04-23,Residential,123.0,227.0,191.0,212.0
485,2022-04-23,Mixed-Use/Other,0.0,5.0,2.0,6.0
486,2022-06-05,Commercial,4.0,9.0,5.0,10.0
487,2022-06-05,Duplex,47.0,83.0,59.0,85.0
488,2022-06-05,Empty Lot,22.0,58.0,11.0,3.0
489,2022-06-05,Mixed-Use,0.0,5.0,1.0,6.0
490,2022-06-05,Multi-Unit,12.0,25.0,29.0,41.0
491,2022-06-05,Single-Family,72.0,122.0,97.0,90.0
492,2022-06-05,Residential,131.0,230.0,185.0,216.0
493,2022-06-05,Mixed-Use/Other,0.0,5.0,1.0,6.0
494,2022-06-05,Residential,131.0,230.0,185.0,216.0
495,2022-06-05,Mixed-Use/Other,0.0,5.0,1.0,6.0
496,2022-06-05,Residential,131.0,230.0,185.0,216.0
497,2022-06-05,Mixed-Use/Other,0.0,5.0,1.0,6.0
498,2022-06-05,Residential,131.0,230.0,185.0,216.0
499,2022-06-05,Mixed-Use/Other,0.0,5.0,1.0,6.0
500,2022-06-05,Residential,131.0,230.0,185.0,216.0
501,2022-06-05,Mixed-Use/Other,0.0,5.0,1.0,6.0
502,2022-06-05,Residential,131.0,230.0,185.0,216.0
503,2022-06-05,Mixed-Use/Other,0.0,5.0,1.0,6.0
504,2022-06-23,Commercial,4.0,8.0,6.0,10.0
505,2022-06-23,Duplex,45.0,84.0,63.0,79.0
506,2022-06-23,Empty Lot,25.0,62.0,7.0,4.0
507,2022-06-23,Mixed-Use,0.0,5.0,0.0,6.0
508,2022-06-23,Multi-Unit,12.0,25.0,28.0,41.0
509,2022-06-23,Single-Family,75.0,123.0,94.0,92.0
510,2022-06-23,Residential,132.0,232.0,185.0,212.0
511,2022-06-23,Mixed-Use/Other,0.0,5.0,0.0,6.0
512,2022-06-23,Residential,132.0,232.0,185.0,212.0
513,2022-06-23,Mixed-Use/Other,0.0,5.0,0.0,6.0
514,2022-06-23,Residential,132.0,232.0,185.0,212.0
515,2022-06-23,Mixed-Use/Other,0.0,5.0,0.0,6.0
516,2022-06-23,Residential,132.0,232.0,185.0,212.0
517,2022-06-23,Mixed-Use/Other,0.0,5.0,0.0,6.0
518,2022-06-23,Residential,132.0,232.0,185.0,212.0
519,2022-06-23,Mixed-Use/Other,0.0,5.0,0.0,6.0
520,2022-06-23,Residential,132.0,232.0,185.0,212.0
521,2022-06-23,Mixed-Use/Other,0.0,5.0,0.0,6.0
522,2022-07-17,Commercial,4.0,8.0,7.0,10.0
523,2022-07-17,Duplex,49.0,81.0,64.0,80.0
524,2022-07-17,Empty Lot,23.0,63.0,7.0,3.0
525,2022-07-17,Mixed-Use,0.0,5.0,1.0,5.0
526,2022-07-17,Multi-Unit,11.0,24.0,30.0,40.0
527,2022-07-17,Single-Family,79.0,130.0,91.0,89.0
528,2022-07-17,Residential,139.0,235.0,185.0,209.0
529,2022-07-17,Mixed-Use/Other,0.0,5.0,1.0,5.0
530,2022-07-17,Residential,139.0,235.0,185.0,209.0
531,2022-07-17,Mixed-Use/Other,0.0,5.0,1.0,5.0
532,2022-07-17,Residential,139.0,235.0,185.0,209.0
533,2022-07-17,Mixed-Use/Other,0.0,5.0,1.0,5.0
534,2022-07-17,Residential,139.0,235.0,185.0,209.0
535,2022-07-17,Mixed-Use/Other,0.0,5.0,1.0,5.0
536,2022-07-17,Residential,139.0,235.0,185.0,209.0
537,2022-07-17,Mixed-Use/Other,0.0,5.0,1.0,5.0
538,2022-07-17,Residential,139.0,235.0,185.0,209.0
539,2022-07-17,Mixed-Use/Other,0.0,5.0,1.0,5.0
540,2022-08-11,Commercial,5.0,5.0,7.0,10.0
541,2022-08-11,Duplex,52.0,81.0,63.0,78.0
542,2022-08-11,Empty Lot,24.0,68.0,9.0,4.0
543,2022-08-11,Mixed-Use,0.0,5.0,1.0,5.0
544,2022-08-11,Multi-Unit,15.0,24.0,28.0,41.0
545,2022-08-11,Single-Family,85.0,126.0,83.0,86.0
546,2022-08-11,Residential,152.0,231.0,174.0,205.0
547,2022-08-11,Mixed-Use/Other,0.0,5.0,1.0,5.0
548,2022-08-11,Residential,152.0,231.0,174.0,205.0
549,2022-08-11,Mixed-Use/Other,0.0,5.0,1.0,5.0
550,2022-08-11,Residential,152.0,231.0,174.0,205.0
551,2022-08-11,Mixed-Use/Other,0.0,5.0,1.0,5.0
552,2022-08-11,Residential,152.0,231.0,174.0,205.0
553,2022-08-11,Mixed-Use/Other,0.0,5.0,1.0,5.0
554,2022-08-11,Residential,152.0,231.0,174.0,205.0
555,2022-08-11,Mixed-Use/Other,0.0,5.0,1.0,5.0
556,2022-08-11,Residential,152.0,231.0,174.0,205.0
557,2022-08-11,Mixed-Use/Other,0.0,5.0,1.0,5.0
558,2022-09-13,Commercial,5.0,5.0,7.0,10.0
559,2022-09-13,Duplex,35.0,79.0,61.0,77.0
560,2022-09-13,Empty Lot,23.0,66.0,11.0,9.0
561,2022-09-13,Mixed-Use,0.0,5.0,1.0,5.0
562,2022-09-13,Multi-Unit,11.0,26.0,23.0,40.0
563,2022-09-13,Single-Family,52.0,122.0,79.0,86.0
564,2022-09-13,Residential,98.0,227.0,163.0,203.0
565,2022-09-13,Mixed-Use/Other,0.0,5.0,1.0,5.0
566,2022-09-13,Residential,98.0,227.0,163.0,203.0
567,2022-09-13,Mixed-Use/Other,0.0,5.0,1.0,5.0
568,2022-09-13,Residential,98.0,227.0,163.0,203.0
569,2022-09-13,Mixed-Use/Other,0.0,5.0,1.0,5.0
570,2022-09-13,Residential,98.0,227.0,163.0,203.0
571,2022-09-13,Mixed-Use/Other,0.0,5.0,1.0,5.0
572,2022-09-13,Residential,98.0,227.0,163.0,203.0
573,2022-09-13,Mixed-Use/Other,0.0,5.0,1.0,5.0
574,2022-09-13,Residential,98.0,227.0,163.0,203.0
575,2022-09-13,Mixed-Use/Other,0.0,5.0,1.0,5.0
576,2022-10-18,Commercial,2.0,7.0,7.0,8.0
577,2022-10-18,Duplex,21.0,74.0,69.0,78.0
578,2022-10-18,Empty Lot,29.0,62.0,12.0,8.0
579,2022-10-18,Mixed-Use,0.0,4.0,2.0,5.0
580,2022-10-18,Multi-Unit,4.0,26.0,25.0,39.0
581,2022-10-18,Single-Family,30.0,128.0,87.0,87.0
582,2022-10-18,Residential,55.0,228.0,181.0,204.0
583,2022-10-18,Mixed-Use/Other,0.0,4.0,2.0,5.0
584,2022-10-18,Residential,55.0,228.0,181.0,204.0
585,2022-10-18,Mixed-Use/Other,0.0,4.0,2.0,5.0
586,2022-10-18,Residential,55.0,228.0,181.0,204.0
587,2022-10-18,Mixed-Use/Other,0.0,4.0,2.0,5.0
588,2022-10-18,Residential,55.0,228.0,181.0,204.0
589,2022-10-18,Mixed-Use/Other,0.0,4.0,2.0,5.0
590,2022-10-18,Residential,55.0,228.0,181.0,204.0
591,2022-10-18,Mixed-Use/Other,0.0,4.0,2.0,5.0
592,2022-10-18,Residential,55.0,228.0,181.0,204.0
593,2022-10-18,Mixed-Use/Other,0.0,4.0,2.0,5.0
594,2022-11-17,Commercial,2.0,7.0,7.0,8.0
595,2022-11-17,Duplex,21.0,76.0,64.0,81.0
596,2022-11-17,Empty Lot,28.0,64.0,12.0,6.0
597,2022-11-17,Mixed-Use,0.0,4.0,2.0,5.0
598,2022-11-17,Multi-Unit,5.0,25.0,26.0,39.0
599,2022-11-17,Single-Family,31.0,128.0,89.0,84.0
600,2022-11-17,Residential,57.0,229.0,179.0,204.0
601,2022-11-17,Mixed-Use/Other,0.0,4.0,2.0,5.0
602,2022-11-17,Residential,57.0,229.0,179.0,204.0
603,2022-11-17,Mixed-Use/Other,0.0,4.0,2.0,5.0
604,2022-11-17,Residential,57.0,229.0,179.0,204.0
605,2022-11-17,Mixed-Use/Other,0.0,4.0,2.0,5.0
606,2022-11-17,Residential,57.0,229.0,179.0,204.0
607,2022-11-17,Mixed-Use/Other,0.0,4.0,2.0,5.0
608,2022-11-17,Residential,57.0,229.0,179.0,204.0
609,2022-11-17,Mixed-Use/Other,0.0,4.0,2.0,5.0
610,2022-11-17,Residential,57.0,229.0,179.0,204.0
611,2022-11-17,Mixed-Use/Other,0.0,4.0,2.0,5.0
612,2022-12-26,Commercial,2.0,7.0,6.0,9.0
613,2022-12-26,Duplex,26.0,72.0,72.0,74.0
614,2022-12-26,Empty Lot,35.0,65.0,14.0,5.0
615,2022-12-26,Mixed-Use,0.0,5.0,1.0,5.0
616,2022-12-26,Multi-Unit,4.0,23.0,24.0,41.0
617,2022-12-26,Single-Family,31.0,125.0,91.0,85.0
618,2022-12-26,Residential,61.0,220.0,187.0,200.0
619,2022-12-26,Mixed-Use/Other,0.0,5.0,1.0,5.0
620,2022-12-26,Residential,61.0,220.0,187.0,200.0
621,2022-12-26,Mixed-Use/Other,0.0,5.0,1.0,5.0
622,2022-12-26,Residential,61.0,220.0,187.0,200.0
623,2022-12-26,Mixed-Use/Other,0.0,5.0,1.0,5.0
624,2022-12-26,Residential,61.0,220.0,187.0,200.0
625,2022-12-26,Mixed-Use/Other,0.0,5.0,1.0,5.0
626,2022-12-26,Residential,61.0,220.0,187.0,200.0
627,2022-12-26,Mixed-Use/Other,0.0,5.0,1.0,5.0
628,2022-12-26,Residential,61.0,220.0,187.0,200.0
629,2022-12-26,Mixed-Use/Other,0.0,5.0,1.0,5.0
630,2023-03-28,Commercial,2.0,8.0,8.0,6.0
631,2023-03-28,Duplex,16.0,67.0,66.0,59.0
632,2023-03-28,Empty Lot,51.0,56.0,8.0,1.0
633,2023-03-28,Mixed-Use,0.0,6.0,0.0,5.0
634,2023-03-28,Multi-Unit,3.0,30.0,28.0,30.0
635,2023-03-28,Single-Family,26.0,121.0,84.0,68.0
636,2023-03-28,Residential,45.0,218.0,178.0,157.0
637,2023-03-28,Mixed-Use/Other,0.0,6.0,0.0,5.0
638,2023-03-28,Residential,45.0,218.0,178.0,157.0
639,2023-03-28,Mixed-Use/Other,0.0,6.0,0.0,5.0
640,2023-03-28,Residential,45.0,218.0,178.0,157.0
641,2023-03-28,Mixed-Use/Other,0.0,6.0,0.0,5.0
642,2023-03-28,Residential,45.0,218.0,178.0,157.0
643,2023-03-28,Mixed-Use/Other,0.0,6.0,0.0,5.0
644,2023-03-28,Residential,45.0,218.0,178.0,157.0
645,2023-03-28,Mixed-Use/Other,0.0,6.0,0.0,5.0
646,2023-03-28,Residential,45.0,218.0,178.0,157.0
647,2023-03-28,Mixed-Use/Other,0.0,6.0,0.0,5.0
648,2023-04-22,Commercial,2.0,8.0,7.0,7.0
649,2023-04-22,Duplex,14.0,69.0,70.0,54.0
650,2023-04-22,Empty Lot,46.0,62.0,7.0,1.0
651,2023-04-22,Mixed-Use,0.0,5.0,1.0,5.0
652,2023-04-22,Multi-Unit,3.0,29.0,31.0,27.0
653,2023-04-22,Single-Family,21.0,124.0,83.0,68.0
654,2023-04-22,Residential,38.0,222.0,184.0,149.0
655,2023-04-22,Mixed-Use/Other,0.0,5.0,1.0,5.0
656,2023-04-22,Residential,38.0,222.0,184.0,149.0
657,2023-04-22,Mixed-Use/Other,0.0,5.0,1.0,5.0
658,2023-04-22,Residential,38.0,222.0,184.0,149.0
659,2023-04-22,Mixed-Use/Other,0.0,5.0,1.0,5.0
660,2023-04-22,Residential,38.0,222.0,184.0,149.0
661,2023-04-22,Mixed-Use/Other,0.0,5.0,1.0,5.0
662,2023-04-22,Residential,38.0,222.0,184.0,149.0
663,2023-04-22,Mixed-Use/Other,0.0,5.0,1.0,5.0
664,2023-04-22,Residential,38.0,222.0,184.0,149.0
665,2023-04-22,Mixed-Use/Other,0.0,5.0,1.0,5.0
666,2023-05-02,Commercial,1.0,2.0,5.0,16.0
667,2023-05-02,Duplex,4.0,68.0,82.0,78.0
668,2023-05-02,Empty Lot,8.0,87.0,15.0,9.0
669,2023-05-02,Mixed-Use,0.0,2.0,3.0,6.0
670,2023-05-02,Multi-Unit,3.0,18.0,35.0,35.0
671,2023-05-02,Single-Family,4.0,134.0,102.0,93.0
672,2023-05-02,Residential,11.0,220.0,219.0,206.0
673,2023-05-02,Mixed-Use/Other,0.0,2.0,3.0,6.0
674,2023-05-02,Residential,11.0,220.0,219.0,206.0
675,2023-05-02,Mixed-Use/Other,0.0,2.0,3.0,6.0
676,2023-05-02,Residential,11.0,220.0,219.0,206.0
677,2023-05-02,Mixed-Use/Other,0.0,2.0,3.0,6.0
678,2023-05-02,Residential,11.0,220.0,219.0,206.0
679,2023-05-02,Mixed-Use/Other,0.0,2.0,3.0,6.0
680,2023-05-02,Residential,11.0,220.0,219.0,206.0
681,2023-05-02,Mixed-Use/Other,0.0,2.0,3.0,6.0
682,2023-05-02,Residential,11.0,220.0,219.0,206.0
683,2023-05-02,Mixed-Use/Other,0.0,2.0,3.0,6.0
684,2023-11-01,Commercial,1.0,7.0,4.0,11.0
685,2023-11-01,Duplex,10.0,67.0,69.0,64.0
686,2023-11-01,Empty Lot,15.0,90.0,11.0,4.0
687,2023-11-01,Mixed-Use,1.0,5.0,2.0,6.0
688,2023-11-01,Multi-Unit,2.0,31.0,29.0,35.0
689,2023-11-01,Single-Family,25.0,129.0,87.0,82.0
690,2023-11-01,Residential,37.0,227.0,185.0,181.0
691,2023-11-01,Mixed-Use/Other,1.0,5.0,2.0,6.0
692,2023-11-01,Residential,37.0,227.0,185.0,181.0
693,2023-11-01,Mixed-Use/Other,1.0,5.0,2.0,6.0
694,2023-11-01,Residential,37.0,227.0,185.0,181.0
695,2023-11-01,Mixed-Use/Other,1.0,5.0,2.0,6.0
696,2023-11-01,Residential,37.0,227.0,185.0,181.0
697,2023-11-01,Mixed-Use/Other,1.0,5.0,2.0,6.0
698,2023-11-01,Residential,37.0,227.0,185.0,181.0
699,2023-11-01,Mixed-Use/Other,1.0,5.0,2.0,6.0
700,2023-11-01,Residential,37.0,227.0,185.0,181.0
701,2023-11-01,Mixed-Use/Other,1.0,5.0,2.0,6.0
