,Date,Type,B_Zero,B_Low,B_Medium,B_High
0,2021-03-01,Commercial,2.0,20.0,11.0,14.0
1,2021-03-01,Duplex,10.0,91.0,82.0,90.0
2,2021-03-01,Empty Lot,5.0,57.0,32.0,4.0
3,2021-03-01,Multi-Unit,6.0,31.0,31.0,40.0
4,2021-03-01,Other,0.0,12.0,3.0,8.0
5,2021-03-01,Single-Family,33.0,162.0,133.0,93.0
