,Date,Type,B_Zero,B_Low,B_Medium,B_High
0,2021-12-20,Commercial,5.0,10.0,4.0,11.0
1,2021-12-20,Duplex,43.0,82.0,56.0,83.0
2,2021-12-20,Empty Lot,24.0,54.0,13.0,3.0
3,2021-12-20,Mixed-Use,1.0,4.0,3.0,6.0
4,2021-12-20,Multi-Unit,12.0,24.0,28.0,45.0
5,2021-12-20,Single-Family,90.0,124.0,94.0,95.0
6,2021-12-20,Residential,145.0,230.0,178.0,223.0
7,2021-12-20,Mixed-Use/Other,1.0,4.0,3.0,6.0
