,Date,Type,B_Zero,B_Low,B_Medium,B_High
0,2023-11-01,Commercial,1.0,7.0,4.0,11.0
1,2023-11-01,Duplex,10.0,67.0,69.0,64.0
2,2023-11-01,Empty Lot,15.0,90.0,11.0,4.0
3,2023-11-01,Mixed-Use,1.0,5.0,2.0,6.0
4,2023-11-01,Multi-Unit,2.0,31.0,29.0,35.0
5,2023-11-01,Single-Family,25.0,129.0,87.0,82.0
6,2023-11-01,Residential,37.0,227.0,185.0,181.0
7,2023-11-01,Mixed-Use/Other,1.0,5.0,2.0,6.0
