,Date,Type,B_Zero,B_Low,B_Medium,B_High
0,2021-04-13,Commercial,5.0,10.0,5.0,10.0
1,2021-04-13,Duplex,47.0,103.0,78.0,66.0
2,2021-04-13,Empty Lot,42.0,47.0,11.0,90.0
3,2021-04-13,Mixed-Use,1.0,6.0,2.0,5.0
4,2021-04-13,Multi-Unit,14.0,34.0,32.0,36.0
5,2021-04-13,Single-Family,86.0,187.0,112.0,74.0
