,Date,Type,B_Zero,B_Low,B_Medium,B_High
0,2021-07-17,Commercial,6.0,9.0,4.0,12.0
1,2021-07-17,Duplex,39.0,87.0,50.0,95.0
2,2021-07-17,Empty Lot,17.0,60.0,11.0,88.0
3,2021-07-17,Mixed-Use,1.0,3.0,2.0,5.0
4,2021-07-17,Multi-Unit,10.0,24.0,26.0,49.0
5,2021-07-17,Single-Family,79.0,125.0,88.0,107.0
